Time,MeanFitness,MedianFitness,MeanAge,MedianAge,MeanGen,MedianGen,MeanChilds,MedianChilds,MeanFoodEaten,MedianFoodEaten,MeanPoisonEaten,MedianPoisonEaten,MeanMaxVel_MaxHP,MedianMaxVel_MaxHP,MeanFoodAttraction,MedianFoodAttraction,MeanPoisonAttraction,MedianPoisonAttraction,MeanFoodDistance,MedianFoodDistance,MeanPoisonDistance,MedianPoisonDistance,MeanMaxSteerForce,MedianMaxSteerForce,MeanDirAngleMult,MedianDirAngleMult
47581781,5.971843207019401,5.299245208276131,26.1477255044275,17.847000000000023,28.10400638699376,5.0,0.6051676585861518,0.0,12.280592248512122,6.0,0.830454347510524,0.0,0.3402602214471801,0.27406039760765244,0.6727644987880794,0.7398693955383373,0.4028179498876908,0.38550002298973335,0.6780801767339231,0.7413770716041864,0.46623617827932895,0.43920587611974254,0.6830887970533701,0.7585172320715623,0.5211082651624916,0.5918727660736547
47601804,5.972481433370379,5.299245208276131,26.154161805253377,17.847000000000023,28.09715571034683,5.0,0.6054999274415905,0.0,12.285372224640836,6.0,0.8306486721811058,0.0,0.3402813553981322,0.27406039760765244,0.6727316378371417,0.7398693955383373,0.4027986366893215,0.38550002298973335,0.6780322347246899,0.7413770716041864,0.46622791094168464,0.43920587611974254,0.6830540283914757,0.7585172320715623,0.5211037322026959,0.5918727660736547
47621826,5.973806456561696,5.300330176505763,26.16206608153214,17.86700000000004,28.091614681561005,5.0,0.6056869287683156,0.0,12.291237487305963,6.0,0.8310604961555201,0.0,0.34027680687461936,0.27406039760765244,0.6728100756101892,0.7398693955383373,0.4028002358365016,0.38550002298973335,0.6780264290660056,0.7413770716041864,0.46619481914890987,0.4390600054166948,0.6831299954579022,0.7587367909477206,0.5211686253628741,0.5921423937247512
47641841,5.973808832001811,5.300613170188876,26.160533062645158,17.86900000000004,28.081786542923435,5.0,0.605568445475638,0.0,12.291038283062646,6.0,0.8313515081206496,0.0,0.3402428780389844,0.27406039760765244,0.6728320955153018,0.7398693955383373,0.4028334007519687,0.3855009860112346,0.678025767720084,0.7413770716041864,0.466195525758648,0.4387438993768893,0.6832160784737393,0.758904075253056,0.5212712984268028,0.592515258882469
47661859,5.97344089749664,5.300471677124598,26.158839991300088,17.86700000000004,28.079750598129486,5.0,0.6055245414340608,0.0,12.290219676647574,6.0,0.8315812368592764,0.0,0.3402245533853506,0.27406039760765244,0.6728185756166271,0.7398693955383373,0.4028557976378079,0.38550194903273594,0.6780103897422741,0.7413770716041864,0.4662031534150295,0.4387438993768893,0.6832174563632876,0.7588308120892799,0.5212843004075512,0.5925677990403054
47681882,5.973224237479215,5.300471677124598,26.156970283395086,17.86700000000004,28.07182720881351,5.0,0.6055664274842357,0.0,12.289265782416468,6.0,0.8314126259331739,0.0,0.3402779968820015,0.27406039760765244,0.6728060535946344,0.7398693955383373,0.402858020358907,0.3856327000819241,0.6779945646635729,0.7413770716041864,0.4661990962126736,0.4387438993768893,0.6831757530981004,0.7588308120892799,0.5213378099550509,0.5925692439692364
47701886,5.973598514018222,5.301792128860891,26.156604752245876,17.871000000000045,28.059330628803245,5.0,0.6055491161982034,0.0,12.289553752535497,6.0,0.8316430020283976,0.0,0.34025625294279294,0.27406039760765244,0.6728505019493406,0.7398693955383373,0.4028558178325299,0.3857912972994841,0.6779671990023551,0.7413770716041864,0.4661497224009079,0.43782021017270695,0.6831599275747233,0.7584739851431035,0.5215007842516896,0.5926280989704527
47721898,5.973582714358098,5.302263667529182,26.155883971898458,17.871000000000038,28.053523574998188,5.0,0.6056348229159122,0.0,12.288983848772363,6.0,0.8316795828203085,0.0,0.34024005744081315,0.27406039760765244,0.6728335420205199,0.7398693955383373,0.40285119472625647,0.3857997730061856,0.677928237318188,0.7413770716041864,0.4661544234618369,0.4379029737958666,0.6831242837475261,0.7580147900908357,0.5215236363221549,0.5926506686075486
47741925,5.972317925332164,5.300613170188876,26.147894614939347,17.85800000000002,28.036117544875506,5.0,0.6053126809496236,0.0,12.28336711059641,6.0,0.8313549507817024,0.0,0.3402928078448456,0.27406039760765244,0.6727280031781087,0.7398693955383373,0.40287673521801914,0.3857997730061856,0.677813732678022,0.7413770716041864,0.4661749793091293,0.43782021017270695,0.6830813596166753,0.7565769655505148,0.5215687024234075,0.5927885174236284
47761951,5.972443208026934,5.300613170188876,26.14832674772051,17.85800000000002,28.03242147922999,5.0,0.605369807497467,0.0,12.28368794326241,6.0,0.831306990881459,0.0,0.3402741435083486,0.27406039760765244,0.672696769846513,0.7398693955383373,0.4028730217864869,0.3857997730061856,0.6777802579601735,0.7413770716041864,0.4661310261794304,0.4376655272566528,0.6830376960222424,0.7565640856413794,0.5216139295784009,0.5931771422015186
47781976,5.972977317487655,5.301320590192599,26.151334635699445,17.867000000000036,28.027783807249836,5.0,0.6056001736487953,0.0,12.285796975616815,6.0,0.8314883148831488,0.0,0.3402433179960316,0.27406039760765244,0.672707689215398,0.7398693955383373,0.40287869387886266,0.3857997730061856,0.6777630162832162,0.7413770716041864,0.46610719917205296,0.4372317840660972,0.6830531220860941,0.7565640856413794,0.5217116918591237,0.5935417388548154
47801987,5.972948980074302,5.301792128860891,26.150399407000442,17.86700000000004,28.01612669945039,5.0,0.6057275094012149,0.0,12.285796933757593,6.0,0.8317182528203645,0.0,0.34026416565870227,0.27406039760765244,0.6726677879718028,0.7398693955383373,0.40291172666863306,0.38581275774528684,0.6777164481525518,0.7413770716041864,0.46608662509286436,0.4369997142765751,0.6830087900065606,0.7565640856413794,0.5218828025406574,0.5936300155302349
47822017,5.973928428293459,5.3068352131969085,26.155566078658328,17.871000000000045,28.00947079236553,5.0,0.6058415268941585,0.0,12.289401388085599,6.0,0.831766917293233,0.0,0.34021524484683524,0.27406039760765244,0.6726954425275438,0.7398693955383373,0.4029580977106766,0.3859508409725513,0.6776758988398633,0.7413770716041864,0.46601317095191414,0.43695770569323195,0.6829846740974023,0.7565640856413794,0.5220024804967198,0.5936645366595359
47842022,5.974390003755501,5.3076359676560045,26.157822900101348,17.872500000000034,28.006577996241145,5.0,0.6058985109151366,0.0,12.290805262396994,6.0,0.8317912389764349,0.0,0.34020549111358617,0.27406039760765244,0.6727027154579721,0.7398693955383373,0.4029622163777143,0.3860076198388501,0.6776708212642159,0.7413770716041864,0.4659760332519034,0.43681123618032514,0.6829868188481,0.7565640856413794,0.5220670060744946,0.5937015957658303
47862054,5.973779614680809,5.3066938860273485,26.154607615056868,17.871000000000038,27.99429231991908,5.0,0.6058088288418467,0.0,12.289863449172747,6.0,0.8319485586301568,0.0,0.34024483836566644,0.27406039760765244,0.6726483421913119,0.7398693955383373,0.4031104039687545,0.38626490769097627,0.6776009420508291,0.7413770716041864,0.4659019794894092,0.4364802742055829,0.6830024349150605,0.7565640856413794,0.5221665741026696,0.5936684097775491
47882059,5.975938611127653,5.309048879036625,26.169251245397597,17.879000000000026,27.97891848963974,5.0,0.6059490289509782,0.0,12.300844704353477,6.0,0.8324308714172262,0.0,0.3402100930945668,0.27406039760765244,0.6726798967995872,0.7398693955383373,0.40313372346557125,0.38626490769097627,0.677587734773515,0.7413770716041864,0.46584990284873806,0.43611461114355743,0.6830017840766583,0.7565640856413794,0.5224278989296808,0.5942081924970891
47902067,5.976710739209749,5.30999050030689,26.17389686778306,17.880500000000026,27.9707707852194,5.0,0.6058025404157044,0.0,12.30434468822171,6.0,0.832419168591224,0.0,0.3401860436801099,0.27406039760765244,0.6726194315823982,0.7398693955383373,0.40313049327290323,0.38626490769097627,0.6775588349848509,0.7413770716041864,0.46577593867540734,0.43580625071143386,0.6830128185205604,0.7564677991201991,0.5224889561434602,0.5946105215996449
47922084,5.977136985078936,5.31102626534053,26.17628754869442,17.884000000000015,27.961405280623286,5.0,0.6057567450584331,0.0,12.306160727167796,6.0,0.8326359832635983,0.0,0.34016690694231194,0.27406039760765244,0.672608583038453,0.7398693955383373,0.4031383607837468,0.38626490769097627,0.6775177850542896,0.7413770716041864,0.4657052064788281,0.43532904301506464,0.6829913531519018,0.7563724022070412,0.5226730458219333,0.5950142733178247
47942119,5.977326292212525,5.31102626534053,26.177760853887353,17.884000000000015,27.95470936102697,5.0,0.6060147122457811,0.0,12.307803259772104,6.0,0.8327563825183903,0.0,0.340162364029773,0.27406039760765244,0.672557245682323,0.7398693955383373,0.4032076730709485,0.38626490769097627,0.6774403619242394,0.7413770716041864,0.46571983045617893,0.43532904301506464,0.682967571724133,0.7562777058850216,0.5226835380199035,0.5950142733178247
47962121,5.977133835819543,5.3111204091039035,26.175705123585942,17.886000000000006,27.938531382863733,5.0,0.6057505224472148,0.0,12.306550407148519,6.0,0.8334654464221374,0.0,0.3400380015717045,0.27406039760765244,0.6725408710897326,0.7398693955383373,0.40329600968055346,0.386304578550031,0.6773590263619256,0.7413770716041864,0.4656006926561801,0.4349271197917355,0.6829342410226872,0.7557309969602514,0.5229419878680203,0.5950142733178247
47982146,5.977804850068901,5.311873439093392,26.18004372568809,17.896500000000017,27.93070162800749,5.0,0.6058925226912548,0.0,12.30824088748019,6.0,0.8331652499639821,0.0,0.3399808259433646,0.27406039760765244,0.6725911231336322,0.7398693955383373,0.4032498146908772,0.386304578550031,0.6772819381277956,0.7413770716041864,0.46552332231445537,0.4347065444182018,0.6829577360606182,0.7556389126506267,0.5230327490922346,0.5950142733178247
48002161,5.978134526660071,5.312626469082881,26.181263881887073,17.897000000000002,27.926611451206337,5.0,0.6059056535830032,0.0,12.309038530788621,6.0,0.833273316528628,0.0,0.33994507344099717,0.27406039760765244,0.672618049989677,0.7398693955383373,0.4032342295665212,0.386304578550031,0.6772456411867138,0.7413770716041864,0.4654861338716403,0.43444958629383545,0.6829621849031322,0.7555468283410018,0.5230892144023249,0.5950142733178247
48022177,5.9782949744091,5.312626469082881,26.181437315475055,17.897000000000002,27.923381579894865,5.0,0.605818391301217,0.0,12.309858140707137,6.0,0.8333693382299993,0.0,0.33997676000561816,0.27406039760765244,0.672614626303535,0.7398693955383373,0.40324984906123623,0.386304578550031,0.6772263165084799,0.7413770716041864,0.4654876810007438,0.43444958629383545,0.6829786983292201,0.7555468283410018,0.5231182925444036,0.5950142733178247
