Time,MeanFitness,MedianFitness,MeanAge,MedianAge,MeanGen,MedianGen,MeanChilds,MedianChilds,MeanFoodEaten,MedianFoodEaten,MeanPoisonEaten,MedianPoisonEaten,MeanMaxVel_MaxHP,MedianMaxVel_MaxHP,MeanFoodAttraction,MedianFoodAttraction,MeanPoisonAttraction,MedianPoisonAttraction,MeanFoodDistance,MedianFoodDistance,MeanPoisonDistance,MedianPoisonDistance,MeanMaxSteerForce,MedianMaxSteerForce,MeanDirAngleMult,MedianDirAngleMult
4043498,5.880271254934674,5.636353944336268,23.19697460317462,20.202000000000034,29.677777777777777,25.5,0.9555555555555556,1.0,8.251587301587302,6.0,0.3103174603174603,0.0,0.2698431319494501,0.23807945786444112,0.8378552350188636,0.909558485384132,0.18524277709958656,0.1476819060052348,0.7267236225130993,0.7270709823744608,0.6475553870874474,0.6346928128243428,0.5510343589507039,0.46402121416019765,0.4931826603188424,0.48639919225144346
4063518,5.884257467723779,5.650929127143608,23.229123921568647,20.233999999999995,29.52313725490196,25.0,0.956078431372549,1.0,8.270588235294118,6.0,0.30980392156862746,0.0,0.26951384925215843,0.23765152559792063,0.8361551809411435,0.909558485384132,0.1872230984115457,0.1476819060052348,0.7264265619755073,0.7270709823744608,0.6468159798567942,0.6346928128243428,0.5555063247023222,0.46402121416019765,0.49276295298541434,0.48639919225144346
4083529,5.884257467723779,5.650929127143608,23.229123921568647,20.233999999999995,29.52313725490196,25.0,0.956078431372549,1.0,8.270588235294118,6.0,0.30980392156862746,0.0,0.26951384925215843,0.23765152559792063,0.8361551809411435,0.909558485384132,0.1872230984115457,0.1476819060052348,0.7264265619755073,0.7270709823744608,0.6468159798567942,0.6346928128243428,0.5555063247023222,0.46402121416019765,0.49276295298541434,0.48639919225144346
4103533,5.884257467723779,5.650929127143608,23.229123921568647,20.233999999999995,29.52313725490196,25.0,0.956078431372549,1.0,8.270588235294118,6.0,0.30980392156862746,0.0,0.26951384925215843,0.23765152559792063,0.8361551809411435,0.909558485384132,0.1872230984115457,0.1476819060052348,0.7264265619755073,0.7270709823744608,0.6468159798567942,0.6346928128243428,0.5555063247023222,0.46402121416019765,0.49276295298541434,0.48639919225144346
4123540,5.897482968183816,5.65852873986126,23.33550310077521,20.28350000000003,29.384496124031006,24.0,0.9558139534883721,1.0,8.345736434108527,6.0,0.31007751937984496,0.0,0.26881651869656426,0.23765152559792063,0.833972709714364,0.909558485384132,0.18959695858295783,0.1476819060052348,0.7260403407068737,0.7270709823744608,0.6461040142067369,0.6346928128243428,0.560347885586707,0.46402121416019765,0.49267721934712744,0.48639919225144346
4143556,5.897482968183816,5.65852873986126,23.33550310077521,20.28350000000003,29.384496124031006,24.0,0.9558139534883721,1.0,8.345736434108527,6.0,0.31007751937984496,0.0,0.26881651869656426,0.23765152559792063,0.833972709714364,0.909558485384132,0.18959695858295783,0.1476819060052348,0.7260403407068737,0.7270709823744608,0.6461040142067369,0.6346928128243428,0.560347885586707,0.46402121416019765,0.49267721934712744,0.48639919225144346
4163569,5.897482968183816,5.65852873986126,23.33550310077521,20.28350000000003,29.384496124031006,24.0,0.9558139534883721,1.0,8.345736434108527,6.0,0.31007751937984496,0.0,0.26881651869656426,0.23765152559792063,0.833972709714364,0.909558485384132,0.18959695858295783,0.1476819060052348,0.7260403407068737,0.7270709823744608,0.6461040142067369,0.6346928128243428,0.560347885586707,0.46402121416019765,0.49267721934712744,0.48639919225144346
4183583,5.897482968183816,5.65852873986126,23.33550310077521,20.28350000000003,29.384496124031006,24.0,0.9558139534883721,1.0,8.345736434108527,6.0,0.31007751937984496,0.0,0.26881651869656426,0.23765152559792063,0.833972709714364,0.909558485384132,0.18959695858295783,0.1476819060052348,0.7260403407068737,0.7270709823744608,0.6461040142067369,0.6346928128243428,0.560347885586707,0.46402121416019765,0.49267721934712744,0.48639919225144346
4203594,5.902731869384797,5.677499449581655,23.379746360153277,20.319000000000027,29.244444444444444,24.0,0.9555555555555556,1.0,8.371647509578544,6.0,0.3095785440613027,0.0,0.26789152275666167,0.23765152559792063,0.8315646326223757,0.909558485384132,0.19201764505104824,0.1476819060052348,0.7253595660553767,0.7270709823744608,0.6451533470786195,0.6346928128243428,0.565219581462436,0.46402121416019765,0.4924861141036848,0.48639919225144346
4223623,5.902731869384797,5.677499449581655,23.379746360153277,20.319000000000027,29.244444444444444,24.0,0.9555555555555556,1.0,8.371647509578544,6.0,0.3095785440613027,0.0,0.26789152275666167,0.23765152559792063,0.8315646326223757,0.909558485384132,0.19201764505104824,0.1476819060052348,0.7253595660553767,0.7270709823744608,0.6451533470786195,0.6346928128243428,0.565219581462436,0.46402121416019765,0.4924861141036848,0.48639919225144346
